"41101|2016-06-03|2016-06-07|Chicago|American Society of Clinical Oncology|<b>Тип мероприятия:</b> Международный конгресс<br /><b>Адрес:</b> McCormick Place 2301 S. Lake Shore Drive<br /><b>Город:</b> Chicago<br /><b>Организатор:</b> American Society of Clinical Oncology<br /><b>Целевая аудитория:</b> Онкологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-06-03|2016-06-04|Уфа|Актуальные вопросы стоматологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""Менделеева, 136/5, ""Зеленая Роща""<br /><b>Город:</b> Уфа<br /><b>Организатор:</b> СТАР<br /><b>Целевая аудитория:</b> Стоматологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-03|2016-06-03|Тюмень|Алгоритмы диагностики и лечения эндокринных заболеваний|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. Республики 147<br /><b>Город:</b> Тюмень<br /><b>Организатор:</b> ГБОУ ВПО ТюмГМУ<br /><b>Целевая аудитория:</b> Эндокринологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-01|2018-06-02|Москва|""Двенадцатая ежегодная конференция с международным участием""Проблемы инфекций при критических состояниях"" ""|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""ул.Петровка 25стрю2,ФГБУ НИИ Общей реаниматологии им.В.А Неговского""РАМН актовый зал""<br /><b>Город:</b> Москва<br /><b>Организатор:</b> ФГБУ «НИИ Oбщей реаниматологии им. В.А.Неговского» РАМН <br /><b>Целевая аудитория:</b> Анестезиологи-реаниматологи, хирурги, онкогематологи, инфекционисты  <br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-02|2017-06-02|Санкт-Петербург|НПК Актуальные вопросы пульмонологии и организации пульмонологической службы в Санкт-Петербурге |<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Отель Холидей Инн Московские ворота (Московский пр. 97а) <br /><b>Город:</b> Санкт-Петербург<br /><b>Организатор:</b>  Комитет по здравоохранению Санкт-Петербурга  <br /><b>Целевая аудитория:</b> Пульмонологи, терапевты, аллергологи, врачи общей практики.<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-02|2016-06-03|Санкт-Петербург|8 Международная научно-практическая конференция Белые ночи гепатологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул.Стартовая д.6 гостиница Краун Плаза Аэропорт<br /><b>Город:</b> Санкт-Петербург<br /><b>Организатор:</b> Человек и его здоровье<br /><b>Целевая аудитория:</b> Гепатологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-02|2016-06-03|Чебоксары|ПНПК «Актуальные вопросы оказания специализированной медицинской помощи пациентам с воспалительными заболеваниями кишечника, суставов и позвоночника» (Мастер-классы биологической терапии ЯК, БК, АС, РА и ПсА)|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> г. Чебоксары, 1 день (2 июня 2016 года), ул.Московский проспект, 45 (ЧГУ); 2 день (3 июня 2016 года) ул. Президентский бульвар, 27 (Отель Ибис)<br /><b>Город:</b> Чебоксары<br /><b>Организатор:</b> АНО ЦЕНТР ПРОФИЛАКТИКИ ЗАБОЛЕВАНИЙ НАСЕЛЕНИЯ СОДЕЙСТВИЕ<br /><b>Целевая аудитория:</b> Ревматологи, гастроэнтерологи, терапевты, ВОП, дерматологи, колопроктологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-02|2016-06-03|Калуга|Конференция «ЗДОРОВЫЕ ДЕТИ – НАШЕ  БУДУЩЕЕ. ПЕДИАТРИЧЕСКАЯ НАУКА ПРАКТИКЕ ЗДРАВООХРАНЕНИЯ»,|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул.Вишневского д.1<br /><b>Город:</b> Калуга<br /><b>Организатор:</b> ООО Д-МАЙС<br /><b>Целевая аудитория:</b> Педиатры, детские аллергологи, детские оториноларингологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-02|2016-06-03|Нижний Новгород|Первый Съезд Хирургов Приволжского Федерального округа|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""ул. Советская, д.12   Конгресс-центр ""Маринс Парк Отель""<br /><b>Город:</b> Нижний Новгород<br /><b>Организатор:</b> ООО Игнеско<br /><b>Целевая аудитория:</b> Хирурги<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-02|2016-06-03|Нижний Новгород|Первый съезд хирургов Приволжского Федерального округа|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> г. Нижний Новгород, «Нижегородская ярмарка» павильон №1 ул. Совнаркомовская, д.13; «Маринс Парк Отель», конгресс-центр ул. Советская, д.12<br /><b>Город:</b> Нижний Новгород<br /><b>Организатор:</b> Российское Общество Хирургов ООО «РОХ»<br /><b>Целевая аудитория:</b> Хирурги<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-01|2016-06-01|Москва|2-ая  ежегодная Московская городская конференция «ВОТЧАЛОВСКИЕ ЧТЕНИЯ»|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. Пречистенка, дом 16<br /><b>Город:</b> Москва<br /><b>Организатор:</b> Российская медицинская академия Последипломного Образования (РМАПО) и Первый МГМУ им. И.М. Сеченова<br /><b>Целевая аудитория:</b> Клинические фармакологи, анестезиологи-реаниматологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-01|2016-06-01|Москва|75 лет в эндокринологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. Дмитрия Ульянова, д.11 (Конгресс-холл нового корпуса ФГБУ ЭНЦ)<br /><b>Город:</b> Москва<br /><b>Организатор:</b> ""Общественная организация ""Российская Ассоциация Эндокринологов""<br /><b>Целевая аудитория:</b> Эндокринологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-01|2016-06-02|Нижний Новгород|Современные технологии в педиатрии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Нижний Новгород, пр. Гагарина, д. 27<br /><b>Город:</b> Нижний Новгород<br /><b>Организатор:</b> ФГБУ «Приволжский федеральный медицинский исследовательский центр» Минздрава России<br /><b>Целевая аудитория:</b> Гастроэнтерологи, педиатры, проктологи, эндоскописты, ревматологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-06-01|2016-06-02|Москва|Ежегодный съезд репродуктологов сети клиник|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Аргуновская ул., 2 к.1<br /><b>Город:</b> Москва<br /><b>Организатор:</b> ""ООО ""Медика Плюс""<br /><b>Целевая аудитория:</b> Акушер-гинекологи<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-05-26 09:54:45|2016-05-26 09:54:45";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-31|2016-05-31|Новосибирск|Бронхиальная астма сегодня и завтра.|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Немировича-Данченко, 130'<br /><b>Город:</b> Новосибирск'<br /><b>Организатор:</b> НГМУ'<br /><b>Целевая аудитория:</b> Пульмонологи, аллергологи, терапевты'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-30|2016-05-30|Москва|Бронхиальная астма - сегодня и завтра|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Арбат 36'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> ГБОУ ВПО РНИМУ им. Н.И. Пирогова Минздрава России'<br /><b>Целевая аудитория:</b> Пульмонологи, аллергологи, терапевты'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-30|2016-05-31|Санкт-Петербург|Актуальные вопросы ВИЧ-инфекции|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> отель Краун-Плаза Аэропорn ул.Стартовая 6а'<br /><b>Город:</b> Санкт-Петербург'<br /><b>Организатор:</b> Человек и его Здоровье'<br /><b>Целевая аудитория:</b> Инфекционисты '<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-30|2016-06-02|Казань|Клиническая иммунология и аллергология – междисциплинарные проблемы|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ГТРК Корстон, ул. Н. Ершова , 1а'<br /><b>Город:</b> Казань'<br /><b>Организатор:</b> РААКИ'<br /><b>Целевая аудитория:</b> Аллергологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-28|2016-05-28|Кемерово|Современные подходы к терапии БА у детей|<b>Тип мероприятия:</b> Научно-практическая школа для врачей<br /><b>Адрес:</b> ул. Черняховского, 8А'<br /><b>Город:</b> Кемерово'<br /><b>Организатор:</b> '<br /><b>Целевая аудитория:</b> Педиатры'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-28|2016-05-30|Англия, Лондон|European Society of Anesthesiology|<b>Тип мероприятия:</b> Международный конгресс<br /><b>Страна:</b> Англия'<br /><b>Адрес:</b> Venue, ExCeL London, One Western Gateway, Royal Victoria Dock, London, E16 1XL'<br /><b>Город:</b> Лондон'<br /><b>Организатор:</b> The European Society of Anaesthesiology (ESA)'<br /><b>Целевая аудитория:</b> Анестезиологи-реаниматологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-27|2016-05-27|Москва|Проблемы ИППП и ПВИ в акушерстве и гинекологии|<b>Тип мероприятия:</b> Научно-практическая школа для врачей<br /><b>Адрес:</b> ул Покровка, 22а'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> МОНИИАГ'<br /><b>Целевая аудитория:</b> Акушер-гинекологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-27|2016-05-28|Санкт-Петербург|Ежегодная школа терапевтов и врачей общей практики Ленинградской области.|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""Приморское шоссе, д. 593, литера Б, """"Гелиос-Отель""""""'<br /><b>Город:</b> Санкт-Петербург'<br /><b>Организатор:</b> Комитет по здравоохранению Ленинградской области'<br /><b>Целевая аудитория:</b> Терапевты, врачи общей практики, пульмонологи, аллергологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-27|2016-05-27|Киров|""Научно-практическая школа для врачей: """"Кожные Т-клеточные лимфомы – возможности междисциплинарного подхода к диагностике и ведению пациентов""|<b>Тип мероприятия:</b> Научно-практическая школа для врачей<br /><b>Адрес:</b> Октябрьский пр-кт, 145'<br /><b>Город:</b> Киров'<br /><b>Организатор:</b> '<br /><b>Целевая аудитория:</b> Дерматовенерологи, гематологи, патоморфологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-27|2016-05-27|Барнаул|Краевая научно-практическая конференция оториноларингологов|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул.Ляпидевского-1'<br /><b>Город:</b> Барнаул'<br /><b>Организатор:</b> Минздрав'<br /><b>Целевая аудитория:</b> ЛОР врачи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-27|2016-05-27|Краснодар|Проблема бесплодного брака|<b>Тип мероприятия:</b> Конференция в ЛПУ<br /><b>Адрес:</b> г. Краснодар, пл.Победы, 1'<br /><b>Город:</b> Краснодар'<br /><b>Организатор:</b> '<br /><b>Целевая аудитория:</b> Акушер-гинекологи, репродуктологи, эмбриологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-26|2016-05-26|Ярославль|Теория и практика современной отоларингологии|<b>Тип мероприятия:</b> Конференция в ЛПУ<br /><b>Адрес:</b> ул.Загородный сад 11'<br /><b>Город:</b> Ярославль'<br /><b>Организатор:</b> Кафедра отоларингологии ГМУ'<br /><b>Целевая аудитория:</b> ЛОР врачи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-26|2016-05-26|Москва|Охрана репродуктивного здоровья|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул Покровка, 22а'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> МОНИИАГ'<br /><b>Целевая аудитория:</b> Акушер-гинекологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-28|Калининград|Актуальные вопросы социально-значимых инфекционных и паразитарных заболеваний|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""ул. Октябрьская, д. 8, конференц-зал Делового центра """"Рыбная биржа""""""'<br /><b>Город:</b> Калининград'<br /><b>Организатор:</b> ""МОО """"АВИСПО""""""'<br /><b>Целевая аудитория:</b> Инфекционисты '<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-27|Пермь|Актуальные вопросы оториноларингологии в Пермском крае|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. Куйбышева, 14'<br /><b>Город:</b> Пермь'<br /><b>Организатор:</b> МЗ Пермского края, ГБОУ ВПО ПГМУ'<br /><b>Целевая аудитория:</b> ЛОР врачи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-28|Хабаровск|Межрегиональная научно-практическая конференция «Школа колопроктологов и эндоскопистов Дальневосточного Федерального округа»|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> 26-27 мая - КГБУЗ ГКБ №10  г. Хабаровск, ул. Тихоокеанская, д. 213/ ГБОУ ВПО ДВГМУ г. Хабаровск, ул. Муравьева-Амурского, д. 35/  28 мая - КГБУЗ КДЦ «ВИВЕЯ», ул. Запарина, д. 83.'<br /><b>Город:</b> Хабаровск'<br /><b>Организатор:</b> Ассоциация колопроктологов России'<br /><b>Целевая аудитория:</b> Гастроэнтерологи, колопроктологи, эндоскописты'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:29|2016-04-25 02:17:29";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-27|Красноярск|""Краевая научно-практическая конференция """"Актуальные проблемы педиатрии"""".""|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. Ак Киренкского, 2а ККБУЗ ЦОМиД'<br /><b>Город:</b> Красноярск'<br /><b>Организатор:</b> Минздрав Красноярского края'<br /><b>Целевая аудитория:</b> Педиатры, неонатологи, детские инфекционисты'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-26|Ступино|Научно-практическая конференция  «Актуальные вопросы стоматологии и челюстно-лицевой хирургии»|<b>Тип мероприятия:</b> Конференция в ЛПУ<br /><b>Адрес:</b> Андропова 60'<br /><b>Город:</b> Ступино'<br /><b>Организатор:</b> '<br /><b>Целевая аудитория:</b> Стоматологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-26|2016-05-26|Курган|Актуальные вопросы эндокринологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. К.Маркса, 58'<br /><b>Город:</b> Курган'<br /><b>Организатор:</b> Департамент ЗО КО'<br /><b>Целевая аудитория:</b> Эндокринологи, кардиологи, терапевты'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-26|Москва|Фармакотерапия в детской оториноларингологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Ленинградский пр. д.31а с.1'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> SBL Group, ООО Церта'<br /><b>Целевая аудитория:</b> Оториноларингологи, врачи общей практики'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-26|Москва|Ожирение. Коморбидность и принцип эффективного лечения|<b>Тип мероприятия:</b> Конференция в ЛПУ<br /><b>Адрес:</b> Ул. Д. Ульянова д.11'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> ЭНЦ'<br /><b>Целевая аудитория:</b> Эндокринологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-26|2016-05-26|Санкт-Петербург|Терапия биологическими препаратами в различных областях медицины|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Батайский пер., 3А'<br /><b>Город:</b> Санкт-Петербург'<br /><b>Организатор:</b> Ассоциация клинических фармакологов Санкт-Петербурга'<br /><b>Целевая аудитория:</b> Клинические фармакологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-26|2016-05-26|Иркутск|Школа  «Поддерживающая терапия в онкологии»|<b>Тип мероприятия:</b> Научно-практическая школа для врачей<br /><b>Адрес:</b> ул. Фрунзе, 32. Иркутский Областной Онкологический Диспансер'<br /><b>Город:</b> Иркутск'<br /><b>Организатор:</b> RUSCO'<br /><b>Целевая аудитория:</b> Онкологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-25|2016-05-25|Новосибирск|Актуальные вопросы неврологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""г.Новосибирск, ул.Каменская 7\1, бизнес-центр """"DoubleTree by Hilton""""""'<br /><b>Город:</b> Новосибирск'<br /><b>Организатор:</b> ""ООО Городской неврологический центр """"Сибнейромед""""""'<br /><b>Целевая аудитория:</b> Неврологи, терапевты'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-25|2016-05-25|Санкт-Петербург|Междисциплинарные аспекты лечения инфекционных заболеваний|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ""пл. Александра Невского, д. 2, отель """"Москва""""""'<br /><b>Город:</b> Санкт-Петербург'<br /><b>Организатор:</b> СПБ ГБУЗ Больница им. С. П. Боткина'<br /><b>Целевая аудитория:</b> Инфекционисты '<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-25|2016-05-28|Москва|10th SIOP Asia Congress и VII Межрегиональное совещание НОДГО|<b>Тип мероприятия:</b> Национальный конгресс<br /><b>Адрес:</b> Российская академия наук  (Москва, Ленинский проспект, 32 А) и ФНКЦ ДГОИ им. Дмитрия Рогачева(отдельные мастер-классы, Саморы Машелы д.1).'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> НОДГО'<br /><b>Целевая аудитория:</b> Детские гематологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-25|2016-05-27|Москва|XVIII международный конгресс по антимикробной терапии|<b>Тип мероприятия:</b> Национальный конгресс<br /><b>Адрес:</b> г-ца Космос, пр. Мира, 150'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> Межрегиональная ассоциация по клинической микробиологии и антимикробной химиотерапии (МАКМАХ)'<br /><b>Целевая аудитория:</b> Фармакологи, хирурги'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-24|2016-05-24|Екатеринбург|Выявление, лечение и профилактика Вич инфекции|<b>Тип мероприятия:</b> Конференция в ЛПУ<br /><b>Адрес:</b> ул. Волгоградская 185'<br /><b>Город:</b> Екатеринбург'<br /><b>Организатор:</b> Спид-центр'<br /><b>Целевая аудитория:</b> Инфекционисты '<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"0";NULL;NULL
"41101|2016-05-23|2016-05-23|Самара|23 Образовательная неделя|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул.Алексея Толстого, 99, Холидей Инн'<br /><b>Город:</b> Самара'<br /><b>Организатор:</b> Майс Партнер'<br /><b>Целевая аудитория:</b> Оториноларингологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-23|2016-05-23|Москва|Конференция ассоциации специалистов по проблемам меланомы|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> Конгресс-центр гостиницы «Золотое Кольцо»,ул. Смоленская, 5'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> Ассоциация МЕЛАНОМА.ПРО'<br /><b>Целевая аудитория:</b> Онкологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-21|2016-05-21|Москва|Проблемы эпидемиологии от истории к современности|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> ул. Б. Пироговская, д. 2, стр. 2'<br /><b>Город:</b> Москва'<br /><b>Организатор:</b> ""НП """"НАСКИ""""""'<br /><b>Целевая аудитория:</b> Инфекционисты, эпидемиологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
"41101|2016-05-21|2016-05-21|Пермь|Актуальные проблемы эндокринологии|<b>Тип мероприятия:</b> Конференция (окружная, городская, областная, региональная, межрегиональная, национальная)<br /><b>Адрес:</b> с. Усть-качка Амакс'<br /><b>Город:</b> Пермь'<br /><b>Организатор:</b> Ассоциация врачей терапевтов'<br /><b>Целевая аудитория:</b> Эндокринологи'<br /><b>Адрес проведения:</b><br />";NULL;"0|0|1|2016-04-25 02:17:28|2016-04-25 02:17:28";NULL;NULL;NULL;NULL;NULL;"1";NULL;NULL
